source,target,weight
Kentucky,Notre Dame,4
Kentucky,Ball State,9
Kentucky,Indiana,5
Kentucky,Southern Indiana,13
Kentucky,Grand Valley State,10
Kentucky,Purdue,8
Kentucky,Michigan,8
Kentucky,Loyola-Chicago,11
Kentucky,Chicago,11
Kentucky,Michigan State,5
Kentucky,Illinois-Chicago,8
Kentucky,Saint Louis,1
Kentucky,Iowa State,2
Kentucky,RIT,10
Kentucky,Case Western Reserve,8
Kentucky,Dayton,12
Kentucky,University of Pittsburgh,11
Kentucky,Rutgers,11
Kentucky,Virginia Tech,5
Kentucky,LSU,4
Kentucky,Illinois,5
Kentucky,Alabama-Huntsville,15
Kentucky,Illinois State,5
Kentucky,Alabama,12
Kentucky,Georgia State,15
Kentucky,Mississippi State,14
Kentucky,Alabama-Birmingham,15
Butler,Kalamazoo,13
Butler,Valparaiso,10
Butler,Kettering,13
Butler,Rose-Hulman,15
Butler,Indiana Wesleyan,13
Butler,Wheaton Illinois,15
Butler,Olivet Nazarene,12
Butler,North Park,12
Butler,Knox,5
Butler,Southern Indiana,13
Butler,Eastern Illinois,11
Kalamazoo,Butler,2
Kalamazoo,Kettering,3
Kalamazoo,Rose-Hulman,5
Kalamazoo,Indiana Wesleyan,9
Kalamazoo,Valparaiso,1
Indiana Wesleyan,Kettering,12
Indiana Wesleyan,Rose-Hulman,5
Indiana Wesleyan,Valparaiso,7
Indiana Wesleyan,Kalamazoo,11
Indiana Wesleyan,Butler,0
Indiana Wesleyan,Olivet Nazarene,7
Indiana Wesleyan,Southern Indiana,8
Indiana Wesleyan,Saint Louis,1
Indiana Wesleyan,North Park,6
Indiana Wesleyan,St Olaf,3
Indiana Wesleyan,Puget Sound,3
Indiana Wesleyan,Portland,0
Indiana Wesleyan,Eastern Illinois,8
Kettering,Indiana Wesleyan,4
Kettering,Kalamazoo,7
Kettering,Butler,6
Kettering,Valparaiso,1
Kettering,Rose-Hulman,4
Kettering,University of Louisville,15
Kettering,Denison,7
Kettering,Kent State,6
Kettering,Oberlin,15
Rose-Hulman,Indiana Wesleyan,11
Rose-Hulman,Kalamazoo,8
Rose-Hulman,Butler,5
Rose-Hulman,Kettering,13
Rose-Hulman,Valparaiso,4
Rose-Hulman,Olivet Nazarene,7
Rose-Hulman,Wheaton Illinois,6
Rose-Hulman,North Park,10
Rose-Hulman,Marquette,11
Rose-Hulman,Dayton,13
Rose-Hulman,Western Michigan,11
Rose-Hulman,Oberlin,5
Rose-Hulman,Winona State,3
Rose-Hulman,Brandeis,6
Rose-Hulman,Michigan Tech,3
North Georgia,Dalton State,13
North Georgia,Stetson,13
North Georgia,Georgia College,7
North Georgia,Embry-Riddle Florida,15
North Georgia,Florida Tech,11
North Georgia,Ave Maria,15
North Georgia,Belmont,13
North Georgia,Samford,11
Dalton State,North Georgia,2
Dalton State,Georgia College,0
Dalton State,Stetson,4
Dalton State,Florida Tech,1
Dalton State,Ave Maria,3
Georgia College,Dalton State,15
Georgia College,North Georgia,13
Georgia College,Berry,11
Georgia College,Stetson,4
Georgia College,Georgia Southern,15
Georgia College,Appalachian State,6
Georgia College,Carleton Hot Karls,13
Georgia College,California-San Diego,6
Georgia College,Chicago,9
Georgia College,Florida Tech,15
Georgia College,Mary Washington,10
Georgia College,Navy,13
Georgia College,Middlebury,7
Georgia College,Franciscan,5
Georgia College,Davidson,11
Georgia College,Rensselaer Polytech,13
Georgia College,Richmond,7
Stetson,North Georgia,5
Stetson,Dalton State,13
Stetson,Embry-Riddle Florida,1
Stetson,Florida Tech,14
Stetson,Georgia College,15
Stetson,Ave Maria,15
Stetson,Belmont,11
Stetson,Berry,4
Stetson,Boston College,6
Stetson,Florida State,7
Stetson,Central Florida,11
Stetson,Northwestern,4
Stetson,South Florida,12
Embry-Riddle Florida,Berry,12
Embry-Riddle Florida,Florida Tech,9
Embry-Riddle Florida,Ave Maria,13
Embry-Riddle Florida,North Georgia,5
Embry-Riddle Florida,Stetson,13
Embry-Riddle Florida,Samford,11
Embry-Riddle Florida,Union Tennessee,14
Embry-Riddle Florida,Florida Gulf Coast,9
Embry-Riddle Florida,South Florida,13
Embry-Riddle Florida,Florida,5
Embry-Riddle Florida,High Point,12
Embry-Riddle Florida,North Florida,6
Embry-Riddle Florida,Boston College,15
Florida Tech,Ave Maria,13
Florida Tech,Embry-Riddle Florida,15
Florida Tech,Berry,11
Florida Tech,North Georgia,12
Florida Tech,Dalton State,15
Florida Tech,Stetson,13
Florida Tech,Union Tennessee,13
Florida Tech,Samford,15
Florida Tech,Alabama,3
Florida Tech,Florida,5
Florida Tech,LSU,2
Florida Tech,Georgia Tech,8
Florida Tech,Central Florida,7
Florida Tech,South Florida,10
Florida Tech,Wisconsin-Eau Claire,15
Florida Tech,Carleton College-GoP,4
Florida Tech,Middlebury,5
Florida Tech,Georgia College,8
Florida Tech,Georgia,12
Florida Tech,Davidson,11
Florida Tech,Air Force,8
Florida Tech,Mary Washington,12
Florida Tech,High Point,7
Florida Tech,Campbell,13
Florida Tech,Elon,8
Florida Tech,North Florida,5
Florida Tech,Florida Gulf Coast,4
Florida Tech,Northwestern,6
Florida Tech,Troy,15
Florida Tech,Central Arkansas,15
Florida Tech,Georgia Southern,11
Florida Tech,Columbus State,14
Ave Maria,Florida Tech,7
Ave Maria,Berry,0
Ave Maria,Embry-Riddle Florida,11
Ave Maria,North Georgia,14
Ave Maria,Dalton State,15
Ave Maria,Stetson,0
South Florida,Miami,13
South Florida,Florida Atlantic,11
South Florida,Central Florida,8
South Florida,Florida State,4
South Florida,Auburn,8
South Florida,Alabama-Huntsville,4
South Florida,Georgia,13
South Florida,Georgia Tech,4
South Florida,LSU,6
South Florida,Alabama,2
South Florida,Florida Tech,8
South Florida,Charleston,13
South Florida,South Carolina,6
South Florida,North Carolina-Asheville,12
South Florida,Middlebury,5
South Florida,Luther,10
South Florida,Carleton College-GoP,0
South Florida,Brigham Young,7
South Florida,Pittsburgh,3
South Florida,Cincinnati,10
South Florida,Oklahoma,5
South Florida,Texas-Dallas,3
South Florida,Temple,5
South Florida,Embry-Riddle Florida,6
South Florida,Northwestern,7
South Florida,Boston College,6
South Florida,Florida,7
South Florida,Virginia Tech,8
South Florida,Stetson,10
Miami,South Florida,7
Miami,Central Florida,5
Miami,Florida Atlantic,11
Miami,North Florida,15
Miami,Georgia Southern,4
Miami,Columbus State,11
Miami,Troy,6
Miami,Berry,0
Miami,Central Arkansas,15
Miami,Cal State-Fullerton,13
Miami,Cal State-Long Beach,8
Miami,Boise State,6
Miami,Chico State,5
Miami,Arizona State,8
Miami,Colorado Mesa,10
Central Florida,Miami,13
Central Florida,South Florida,13
Central Florida,Florida,7
Central Florida,Emory,11
Central Florida,Kennesaw State,11
Central Florida,Georgia,6
Central Florida,Alabama,15
Central Florida,Alabama-Huntsville,15
Central Florida,Florida Tech,10
Central Florida,Tufts,13
Central Florida,Texas,12
Central Florida,Virginia Tech,13
Central Florida,Illinois State,11
Central Florida,Carleton College-CUT,13
Central Florida,Pittsburgh,7
Central Florida,High Point,8
Central Florida,Florida Gulf Coast,9
Central Florida,Stetson,12
Central Florida,North Florida,3
Central Florida,Brown,9
Central Florida,Texas-Dallas,12
Central Florida,Boston College,4
Central Florida,Notre Dame,12
Central Florida,Georgia Southern,13
Central Florida,Auburn,15
Central Florida,Florida State,15
Florida Atlantic,South Florida,8
Florida Atlantic,Miami,14
Florida Atlantic,Florida Gulf Coast,15
Florida Atlantic,Emory,6
Florida Atlantic,North Florida,13
Florida Atlantic,Chicago,11
Florida Atlantic,Luther,5
Florida Atlantic,North Carolina-Asheville,10
Florida Atlantic,Wisconsin-Eau Claire,12
Florida Atlantic,Georgia,9
Florida State,North Florida,7
Florida State,Florida Gulf Coast,8
Florida State,Florida,7
Florida State,South Florida,13
Florida State,Alabama-Huntsville,15
Florida State,Auburn,10
Florida State,Alabama,12
Florida State,Tulane,15
Florida State,Appalachian State,13
Florida State,Temple,11
Florida State,North Carolina State,2
Florida State,North Carolina,9
Florida State,Notre Dame,15
Florida State,Carleton College-GoP,15
Florida State,Kennesaw State,13
Florida State,Massachusetts,11
Florida State,Pittsburgh,6
Florida State,Tufts,8
Florida State,Carnegie Mellon,9
Florida State,Northeastern,9
Florida State,Virginia Tech,13
Florida State,Minnesota,10
Florida State,Cincinnati,13
Florida State,Boston College,13
Florida State,Texas A&M,7
Florida State,South Carolina,4
Florida State,Stetson,13
Florida State,High Point,12
Florida State,Emory,8
Florida State,Northwestern,6
Florida State,Illinois State,11
Florida State,Chicago,8
Florida State,Arizona State,7
Florida State,Sam Houston State,11
Florida State,Sul Ross State,9
Florida State,Georgia State,5
Florida State,Texas-San Antonio,9
Florida State,LSU,6
Florida State,Tennessee-Chattanooga,13
Florida State,Minnesota-Duluth,13
Florida State,Central Florida,10
North Florida,Florida State,11
North Florida,Florida,11
North Florida,Florida Gulf Coast,15
North Florida,Miami,0
North Florida,Luther,7
North Florida,Chicago,9
North Florida,Florida Atlantic,10
North Florida,Emory,3
North Florida,Carleton Hot Karls,11
North Florida,Charleston,13
North Florida,Northwestern,13
North Florida,Florida Tech,13
North Florida,Boston College,12
North Florida,Central Florida,13
North Florida,Embry-Riddle Florida,13
North Florida,Mississippi,11
North Florida,Texas State,11
North Florida,Texas Christian,11
North Florida,Trinity,7
North Florida,Georgia State,9
North Florida,Wisconsin-Whitewater,9
Florida,Florida Gulf Coast,13
Florida,North Florida,8
Florida,Florida State,15
Florida,Central Florida,13
Florida,Alabama,10
Florida,LSU,10
Florida,Alabama-Birmingham,11
Florida,Georgia,14
Florida,Kennesaw State,15
Florida,Florida Tech,13
Florida,Georgia Tech,10
Florida,Middlebury,3
Florida,Carleton College-GoP,6
Florida,Wisconsin-Eau Claire,10
Florida,Charleston,8
Florida,Carleton Hot Karls,9
Florida,Rutgers,9
Florida,Michigan,6
Florida,Wisconsin,11
Florida,Northwestern,11
Florida,Kansas,13
Florida,Cornell,12
Florida,Boston College,13
Florida,Embry-Riddle Florida,13
Florida,Cincinnati,13
Florida,South Florida,10
Florida,Temple,9
Florida,Texas State,12
Florida,Texas Tech,9
Florida,Texas Christian,13
Florida,Southern California,8
Florida,UCLA,12
Florida,Colorado School of Mines,13
Florida,Chico State,13
Florida Gulf Coast,Florida,3
Florida Gulf Coast,Florida State,3
Florida Gulf Coast,North Florida,9
Florida Gulf Coast,Florida Atlantic,5
Florida Gulf Coast,Embry-Riddle Florida,13
Florida Gulf Coast,Central Florida,11
Florida Gulf Coast,Florida Tech,13
Florida Gulf Coast,Northwestern,10
Florida Gulf Coast,Boston College,4
Chicago,Michigan,0
Chicago,Indiana,1
Chicago,Grand Valley State,11
Chicago,Loyola-Chicago,14
Chicago,Illinois,1
Chicago,Michigan State,7
Chicago,Kentucky,3
Chicago,Northern Illinois,11
Chicago,DePaul,13
Chicago,Northwestern,10
Chicago,Illinois State,4
Chicago,Illinois-Chicago,15
Chicago,North Florida,13
Chicago,Luther,10
Chicago,Florida Atlantic,13
Chicago,Emory,8
Chicago,North Carolina-Asheville,13
Chicago,Georgia College,15
Chicago,Georgia,15
Chicago,Florida State,7
Chicago,Kansas,8
Chicago,Kansas State,1
Chicago,Minnesota,0
Chicago,Coe,9
Chicago,Wisconsin- La Crosse,2
Chicago,Northwestern-St. Paul,9
Chicago,Cornell College,15
Chicago,Auburn,4
Chicago,North Carolina-Wilmington,6
Chicago,Ohio,10
Chicago,Virginia,8
Chicago,North Carolina-Charlotte,13
Chicago,Penn State,13
Illinois State,Michigan,10
Illinois State,Indiana,5
Illinois State,Loyola-Chicago,10
Illinois State,Illinois-Chicago,11
Illinois State,Illinois,12
Illinois State,Chicago,7
Illinois State,DePaul,14
Illinois State,South Carolina,10
Illinois State,Boston College,13
Illinois State,Oklahoma,9
Illinois State,Central Florida,7
Illinois State,Texas-Dallas,8
Illinois State,Kansas,10
Illinois State,Wisconsin,8
Illinois State,Rutgers,9
Illinois State,Florida State,12
Illinois State,Cincinnati,8
Illinois State,Iowa State,3
Illinois State,Washington University,6
Illinois State,Arkansas,6
Illinois State,Purdue,3
Illinois State,Michigan State,9
Illinois State,Wisconsin-Platteville,5
Illinois State,Wisconsin-Milwaukee,5
Illinois State,Northern Illinois,10
Illinois State,Wisconsin-Whitewater,6
Illinois State,Valparaiso,7
Illinois State,Marquette,9
Illinois State,Carthage College,13
Illinois State,Kennesaw State,11
Illinois State,Auburn,5
Illinois State,Alabama,9
Illinois State,Alabama-Huntsville,12
Illinois State,Kentucky,9
Illinois State,Mississippi,12
Illinois State,Southern Mississippi,10
Illinois State,Vanderbilt,15
Illinois State,Georgia State,3
Grand Valley State,Kentucky,12
Grand Valley State,Notre Dame,11
Grand Valley State,Chicago,7
Grand Valley State,Northwestern,12
Grand Valley State,Michigan State,15
Grand Valley State,Northern Iowa,13
Grand Valley State,DePaul,13
Grand Valley State,Michigan,8
Grand Valley State,Loyola-Chicago,9
Grand Valley State,Wisconsin-Whitewater,12
Grand Valley State,Wisconsin-Milwaukee,10
Grand Valley State,Wisconsin-Stout,13
Grand Valley State,Illinois-Chicago,12
Grand Valley State,Southern Illinois-Edwardsville,13
Grand Valley State,Wheaton Illinois,13
Grand Valley State,Marquette,11
Grand Valley State,Olivet Nazarene,13
Grand Valley State,Winona State,13
Northwestern,Michigan,2
Northwestern,Purdue,10
Northwestern,Indiana,7
Northwestern,Grand Valley State,13
Northwestern,Notre Dame,15
Northwestern,Illinois,11
Northwestern,Michigan State,11
Northwestern,DePaul,13
Northwestern,Northern Illinois,13
Northwestern,Chicago,8
Northwestern,Loyola-Chicago,15
Northwestern,Toledo,4
Northwestern,Lehigh,3
Northwestern,Rochester,5
Northwestern,John Carroll,13
Northwestern,Wright State,9
Northwestern,Kenyon,10
Northwestern,Western Michigan,15
Northwestern,Minnesota-Duluth,1
Northwestern,UW Stevens Point,4
Northwestern,Wisconsin-Eau Claire,4
Northwestern,Minnesota State-Mankato,3
Northwestern,Wisconsin-Oshkosh,7
Northwestern,Wisconsin-Platteville,15
Northwestern,Pittsburgh,7
Northwestern,William & Mary,10
Northwestern,Tufts,13
Northwestern,North Carolina-Wilmington,13
Northwestern,California-Santa Barbara,7
Northwestern,Virginia Tech,11
Northwestern,Maryland,13
Northwestern,Northeastern,12
Northwestern,Kennesaw State,8
Northwestern,Brigham Young,9
Northwestern,Florida,5
Northwestern,Brown,10
Northwestern,North Florida,0
Northwestern,South Florida,10
Northwestern,High Point,7
Northwestern,Florida Gulf Coast,7
Northwestern,Stetson,15
Northwestern,Oklahoma,13
Northwestern,Rutgers,14
Northwestern,Florida State,13
Northwestern,Florida Tech,15
Northwestern,Oregon,8
Northwestern,Ohio State,9
Northwestern,California,6
Northwestern,Stanford,12
Northwestern,Minnesota,6
Northwestern,Washington,5
Loyola-Chicago,Indiana,4
Loyola-Chicago,Illinois,6
Loyola-Chicago,Chicago,10
Loyola-Chicago,Illinois State,8
Loyola-Chicago,Kentucky,7
Loyola-Chicago,Illinois-Chicago,12
Loyola-Chicago,Northwestern,5
Loyola-Chicago,Northern Illinois,8
Loyola-Chicago,DePaul,6
Loyola-Chicago,Michigan,11
Loyola-Chicago,Northern Iowa,13
Loyola-Chicago,Grand Valley State,7
Loyola-Chicago,Wisconsin-Platteville,6
Loyola-Chicago,Missouri State,15
Loyola-Chicago,Toledo,15
Loyola-Chicago,Coe,13
Loyola-Chicago,Marquette,9
Loyola-Chicago,Milwaukee School of Engineering,13
Loyola-Chicago,Winona State,8
Loyola-Chicago,Wheaton Illinois,9
Loyola-Chicago,North Park,9
Illinois,Loyola-Chicago,15
Illinois,Indiana,7
Illinois,Michigan,5
Illinois,Purdue,9
Illinois,Chicago,11
Illinois,Notre Dame,13
Illinois,Northwestern,8
Illinois,Michigan State,15
Illinois,Illinois-Chicago,13
Illinois,Illinois State,15
Illinois,Northern Illinois,15
Illinois,DePaul,2
Illinois,Wisconsin,7
Illinois,Texas,12
Illinois,Texas A&M,12
Illinois,Dartmouth,13
Illinois,Texas-Dallas,13
Illinois,Union Tennessee,15
Illinois,Georgia Tech,6
Illinois,Truman State,4
Illinois,Washington University,8
Illinois,Marquette,11
Illinois,Texas Tech,8
Illinois,Carnegie Mellon,6
Illinois,Cincinnati,10
Illinois,Wisconsin-Milwaukee,11
Illinois,Missouri State,7
Illinois,Wisconsin- La Crosse,9
Illinois,Bradley,4
Illinois,Minnesota,8
Illinois,Eastern Illinois,4
Illinois,Southern California,1
Illinois,British Columbia,7
Illinois,Santa Clara,9
Illinois,Utah,9
Illinois,California-Santa Barbara,12
Illinois,San Diego State,12
Illinois,Alabama-Huntsville,13
Illinois,Kentucky,11
Illinois,LSU,9
Illinois,Auburn,9
Illinois,Kennesaw State,9
Eastern Illinois,Valparaiso,0
Eastern Illinois,Knox,4
Eastern Illinois,North Park,2
Eastern Illinois,Olivet Nazarene,5
Eastern Illinois,Wheaton Illinois,7
Eastern Illinois,Western Michigan,6
Eastern Illinois,Northern Michigan,0
Eastern Illinois,Southern Indiana,12
Eastern Illinois,Illinois-Chicago,2
Eastern Illinois,Dayton,15
Eastern Illinois,Indiana Wesleyan,7
Eastern Illinois,Butler,2
Eastern Illinois,Wisconsin- La Crosse,2
Eastern Illinois,Minnesota,3
Eastern Illinois,DePaul,3
Eastern Illinois,Bradley,3
Eastern Illinois,Illinois,0
Knox,Eastern Illinois,13
Knox,Valparaiso,8
Knox,Olivet Nazarene,14
Knox,Wheaton Illinois,10
Knox,Butler,7
Knox,North Park,10
Knox,Northern Michigan,13
Knox,Western Michigan,12
Knox,Wright State,12
Knox,Syracuse,9
Knox,Oberlin,9
Knox,Kenyon,13
Knox,Ball State,0
Knox,Toledo,12
Knox,Trine,15
North Park,Valparaiso,9
North Park,Eastern Illinois,13
North Park,Butler,11
North Park,Rose-Hulman,8
North Park,Knox,7
North Park,Olivet Nazarene,11
North Park,Wheaton Illinois,7
North Park,Western Michigan,12
North Park,Northern Michigan,11
North Park,Indiana Wesleyan,9
North Park,Puget Sound,5
North Park,St Olaf,3
North Park,Missouri S&T,6
North Park,Carthage College,13
North Park,Purdue,13
North Park,Truman State,10
North Park,Northern Illinois,5
North Park,Milwaukee School of Engineering,11
North Park,Loyola-Chicago,12
Wheaton Illinois,Butler,5
Wheaton Illinois,Olivet Nazarene,5
Wheaton Illinois,Rose-Hulman,13
Wheaton Illinois,Knox,5
Wheaton Illinois,Eastern Illinois,10
Wheaton Illinois,North Park,13
Wheaton Illinois,Dayton,13
Wheaton Illinois,Marquette,11
Wheaton Illinois,Valparaiso,7
Wheaton Illinois,Illinois-Chicago,11
Wheaton Illinois,Wisconsin-Stout,13
Wheaton Illinois,Grand Valley State,6
Wheaton Illinois,Southern Illinois-Edwardsville,13
Wheaton Illinois,Truman State,3
Wheaton Illinois,Loyola-Chicago,10
Wheaton Illinois,Wisconsin-Whitewater,8
Olivet Nazarene,Rose-Hulman,14
Olivet Nazarene,Wheaton Illinois,13
Olivet Nazarene,Butler,10
Olivet Nazarene,Valparaiso,12
Olivet Nazarene,Knox,10
Olivet Nazarene,Eastern Illinois,13
Olivet Nazarene,North Park,12
Olivet Nazarene,Southern Indiana,11
Olivet Nazarene,Indiana Wesleyan,9
Olivet Nazarene,Truman State,7
Olivet Nazarene,Purdue,13
Olivet Nazarene,Carthage College,13
Olivet Nazarene,Grand Valley State,9
Olivet Nazarene,Northern Illinois,11
Olivet Nazarene,Wisconsin-Whitewater,5
Michigan State,Michigan,3
Michigan State,Chicago,8
Michigan State,Indiana,6
Michigan State,Illinois,0
Michigan State,Northwestern,2
Michigan State,Kentucky,6
Michigan State,Grand Valley State,12
Michigan State,Western Michigan,15
Michigan State,Toledo,10
Michigan State,Wisconsin-Whitewater,8
Michigan State,Wisconsin,0
Michigan State,Wisconsin-Milwaukee,6
Michigan State,Wisconsin-Platteville,2
Michigan State,Illinois State,10
Michigan State,Purdue,6
Michigan State,DePaul,7
Michigan State,Washington University,6
Michigan State,California,4
Michigan State,Southern California,8
Michigan State,Arizona,5
Michigan State,Washington,5
Michigan State,California-Santa Cruz,11
Michigan State,Connecticut,11
Massachusetts,Rhode Island,13
Massachusetts,New Hampshire,15
Massachusetts,Brown,4
Massachusetts,Maine,13
Massachusetts,Vermont,5
Massachusetts,Amherst College,13
Massachusetts,Dartmouth,15
Massachusetts,Massachusetts Amherst,13
