source,target,weight
Harvard,North Carolina,9
Harvard,North Carolina-Wilmington,12
Harvard,Virginia,10
Harvard,Northeastern,10
Harvard,LSU,10
Harvard,Minnesota,7
Harvard,Temple,12
Harvard,Alabama-Huntsville,8
Harvard,Kennesaw State,12
Harvard,Clemson,12
Harvard,Tulane,11
Harvard,Georgia State,13
Harvard,Auburn,11
Harvard,Tennessee,13
Harvard,Alabama,14
Virginia Tech,Harvard,13
Virginia Tech,North Carolina,11
Virginia Tech,Carleton College-CUT,7
Virginia Tech,Georgia,10
Virginia Tech,Auburn,12
Virginia Tech,Northwestern,12
Virginia Tech,William & Mary,13
Virginia Tech,Florida State,9
Virginia Tech,Wisconsin,13
Virginia Tech,Central Florida,6
Virginia Tech,Texas A&M,5
Virginia Tech,Boston College,13
Virginia Tech,Alabama-Huntsville,8
Virginia Tech,Temple,12
Virginia Tech,Kansas,12
Virginia Tech,South Florida,11
Virginia Tech,George Washington,4
Virginia Tech,Kentucky,13
Virginia Tech,Maryland,15
Virginia Tech,Cornell,13
Virginia Tech,Cedarville,4
Virginia Tech,James Madison,10
Virginia Tech,North Carolina-Charlotte,13
Virginia Tech,Penn State,11
Virginia Tech,SUNY-Buffalo,13
Virginia Tech,Johns Hopkins,8
Virginia Tech,Delaware,15
Virginia Tech,Georgetown,15
Maryland,Brown,9
Maryland,Northeastern,12
Maryland,North Carolina State,8
Maryland,Auburn,11
Maryland,Georgia,13
Maryland,William & Mary,11
Maryland,Northwestern,10
Maryland,Shenandoah,11
Maryland,Virginia Tech,0
Maryland,Cornell,13
Maryland,Cedarville,5
Maryland,High Point,8
Maryland,George Mason,13
Maryland,Drexel,13
Maryland,Temple,12
Maryland,Johns Hopkins,12
Maryland,SUNY-Geneseo,15
Maryland,Tulane,12
Maryland,Penn State,10
Maryland,Massachusetts,8
Maryland,Clemson,12
Maryland,North Carolina-Wilmington,14
Maryland,Alabama,12
Maryland,Ohio,15
Auburn,Northeastern,13
Auburn,Brown,11
Auburn,North Carolina State,8
Auburn,Maryland,13
Auburn,Virginia Tech,13
Auburn,California-Santa Barbara,12
Auburn,Georgia,5
Auburn,Chicago,13
Auburn,Virginia,15
Auburn,North Carolina-Wilmington,9
Auburn,Ohio,10
Auburn,Appalachian State,15
Auburn,Clemson,15
Auburn,Illinois State,12
Auburn,Kennesaw State,13
Auburn,Illinois,10
Auburn,Alabama-Huntsville,12
Auburn,LSU,10
Auburn,Tennessee-Chattanooga,12
Auburn,Florida State,13
Auburn,Minnesota-Duluth,13
Auburn,Central Florida,10
Auburn,Harvard,15
William & Mary,Tufts,9
William & Mary,North Carolina-Wilmington,11
William & Mary,Northwestern,12
William & Mary,Pittsburgh,9
William & Mary,Minnesota,8
William & Mary,Maryland,12
William & Mary,Virginia Tech,11
William & Mary,Cedarville,0
William & Mary,Cornell,11
William & Mary,Wake Forest,8
William & Mary,Virginia,11
William & Mary,Drexel University,13
William & Mary,Tennessee-Chattanooga,15
William & Mary,Liberty,13
William & Mary,Vermont,14
William & Mary,SUNY-Binghamton,15
William & Mary,East Carolina,13
William & Mary,Connecticut,11
William & Mary,Williams,13
William & Mary,Georgetown,13
William & Mary,Michigan,13
William & Mary,Penn State,15
William & Mary,Richmond,14
California-Santa Barbara,Massachusetts,11
California-Santa Barbara,Virginia,13
California-Santa Barbara,Oregon,8
California-Santa Barbara,Minnesota,7
California-Santa Barbara,Northwestern,15
California-Santa Barbara,Auburn,13
California-Santa Barbara,Utah,6
California-Santa Barbara,Cal Poly-SLO,5
California-Santa Barbara,California-San Diego,13
California-Santa Barbara,Illinois,6
California-Santa Barbara,Western Washington,10
California-Santa Barbara,California-Davis,8
California-Santa Barbara,Victoria,11
California-Santa Barbara,Connecticut,13
California-Santa Barbara,Stanford,13
California-Santa Barbara,British Columbia,9
California-Santa Barbara,Western Washington University,14
California-Santa Barbara,Brigham Young,10
California-Santa Barbara,California,8
Minnesota,Virginia,13
Minnesota,Oregon,5
Minnesota,Massachusetts,11
Minnesota,California-Santa Barbara,15
Minnesota,William & Mary,15
Minnesota,Georgia,9
Minnesota,Florida State,13
Minnesota,Brown,7
Minnesota,Texas,12
Minnesota,Harvard,11
Minnesota,Rutgers,10
Minnesota,Tufts,8
Minnesota,Northeastern,13
Minnesota,Eastern Illinois,6
Minnesota,Illinois,7
Minnesota,DePaul,3
Minnesota,Wisconsin- La Crosse,9
Minnesota,Coe,13
Minnesota,Chicago,13
Minnesota,Kansas State,13
Minnesota,Iowa,13
Minnesota,Luther,14
Minnesota,Carleton Hot Karls,8
Minnesota,Cal Poly-SLO,7
Minnesota,Colorado,9
Minnesota,Washington,9
Minnesota,Northwestern,10
Minnesota,Stanford,13
Minnesota,Macalester,10
Minnesota,Winona State,12
Minnesota,Bethel,9
Minnesota,Minnesota,1
Minnesota,Drake,13
Minnesota,Wisconsin-Eau Claire,13
Minnesota,St. Thomas,13
Virginia,Minnesota,9
Virginia,California-Santa Barbara,10
Virginia,Oregon,8
Virginia,Massachusetts,6
Virginia,Northeastern,11
Virginia,Harvard,12
Virginia,North Carolina-Wilmington,7
Virginia,Johns Hopkins,15
Virginia,Tennessee-Chattanooga,12
Virginia,Dayton,13
Virginia,Connecticut,13
Virginia,Vermont,15
Virginia,Indiana,14
Virginia,Rutgers,11
Virginia,High Point,10
Virginia,James Madison,7
Virginia,Wake Forest,10
Virginia,South Carolina,9
Virginia,Cornell,9
Virginia,William & Mary,8
Virginia,Ohio,10
Virginia,Auburn,9
Virginia,Chicago,12
Virginia,Dartmouth,15
Virginia,Tulane,15
Oregon,Minnesota,13
Oregon,Virginia,13
Oregon,California-Santa Barbara,13
Oregon,Massachusetts,15
Oregon,Tufts,15
Oregon,Carleton College-CUT,12
Oregon,Pittsburgh,14
Oregon,Washington State,15
Oregon,Western Washington,13
Oregon,Oregon State,15
Oregon,Whitman,15
Oregon,Puget Sound,15
Oregon,UCLA,13
Oregon,Cal Poly-SLO,12
Oregon,Southern California,10
Oregon,California-San Diego,12
Oregon,California,13
Oregon,Northwestern,13
Oregon,Brigham Young,14
Oregon,Ohio State,13
Oregon,Colorado,10
Oregon,Sacramento State,12
Oregon,Claremont,8
Oregon,Carleton College-GoP,5
Tennessee-Chattanooga,Johns Hopkins,7
Tennessee-Chattanooga,Connecticut,9
Tennessee-Chattanooga,Virginia,11
Tennessee-Chattanooga,Dayton,12
Tennessee-Chattanooga,Ohio,13
Tennessee-Chattanooga,Case Western Reserve,11
Tennessee-Chattanooga,James Madison,14
Tennessee-Chattanooga,Drexel University,11
Tennessee-Chattanooga,William & Mary,11
Tennessee-Chattanooga,Mary Washington,12
Tennessee-Chattanooga,Davidson,15
Tennessee-Chattanooga,Richmond,11
Tennessee-Chattanooga,Florida State,11
Tennessee-Chattanooga,Auburn,7
Tennessee-Chattanooga,Minnesota-Duluth,11
Tennessee-Chattanooga,Cincinnati,14
Tennessee-Chattanooga,Georgia State,10
Tennessee-Chattanooga,Clemson,15
Vermont,Georgia Southern,13
Vermont,Purdue,15
Vermont,Pennsylvania,13
Vermont,James Madison,11
Vermont,Virginia,10
Vermont,Georgetown,15
Vermont,Texas Tech,5
Vermont,Texas A&M,7
Vermont,Michigan,6
Vermont,Kansas,7
Vermont,North Carolina,13
Vermont,Virginia Commonwealth,13
Vermont,Mary Washington,13
Vermont,Drexel University,13
Vermont,William & Mary,15
Vermont,Richmond,15
Vermont,Case Western Reserve,14
Vermont,Rensselaer Polytech,13
Vermont,Ursinus,13
Vermont,Rhode Island,7
Vermont,Susquehanna,9
Vermont,Dickinson,11
New Hampshire,Georgetown,0
New Hampshire,Elon,11
New Hampshire,Case Western Reserve,11
New Hampshire,Tennessee,8
New Hampshire,Clemson,10
New Hampshire,Ohio,10
New Hampshire,James Madison,12
New Hampshire,Campbell,13
New Hampshire,University of Pittsburgh,10
New Hampshire,Rhode Island,13
New Hampshire,Delaware,13
Elon,Tennessee,9
Elon,Case Western Reserve,5
Elon,New Hampshire,8
Elon,Georgetown,8
Elon,George Mason,13
Elon,Dayton,15
Elon,Georgia Southern,15
Elon,Oberlin,13
Elon,Rensselaer Polytech,13
Elon,Mary Washington,10
Elon,Richmond,8
Elon,Franciscan,10
Elon,Florida Tech,13
Elon,Messiah,12
Navy,Xavier,11
Navy,Georgia College,11
Navy,Franciscan,10
Navy,High Point,13
Navy,Air Force,11
Navy,Berry,5
Navy,North Carolina-Asheville,4
Navy,West Virginia,15
Navy,Dickinson,10
Navy,College of New Jersey,12
Navy,Slippery Rock,11
Navy,Stevens Tech,0
Navy,Cedarville,10
Navy,Lehigh,6
Navy,Salisbury,8
Navy,Brandeis,5
Navy,East Carolina,9
Navy,Towson,15
Campbell,Air Force,9
Campbell,Samford,7
Campbell,North Carolina-Asheville,9
Campbell,Xavier,11
Campbell,Florida Tech,8
Campbell,Berry,4
Campbell,University of Pittsburgh,4
Campbell,New Hampshire,2
Campbell,SUNY-Fredonia,7
Campbell,Delaware,5
Campbell,North Carolina State,12
Franciscan,Richmond,11
Franciscan,Navy,13
Franciscan,Georgia College,13
Franciscan,Anderson,10
Franciscan,North Carolina-Asheville,13
Franciscan,Elon,13
Franciscan,Catholic,13
Franciscan,Bentley,13
Franciscan,Brandeis,10
Franciscan,Army,13
Franciscan,Haverford,13
Rensselaer Polytech,Davidson,7
Rensselaer Polytech,Elon,10
Rensselaer Polytech,Xavier,11
Rensselaer Polytech,Samford,11
Rensselaer Polytech,Messiah,10
Rensselaer Polytech,Georgia College,10
Rensselaer Polytech,Oberlin,13
Rensselaer Polytech,Colgate,11
Rensselaer Polytech,Ithaca,15
Rensselaer Polytech,Wentworth,0
Rensselaer Polytech,Bowdoin,8
Rensselaer Polytech,Vermont,1
Rensselaer Polytech,Rhode Island,8
Rensselaer Polytech,Ursinus,15
Rensselaer Polytech,Army,9
Rensselaer Polytech,Susquehanna,13
Rensselaer Polytech,Cornell,6
Rensselaer Polytech,Rochester,9
Rensselaer Polytech,Amherst Regional,6
Rensselaer Polytech,Skidmore,12
Samford,Richmond,5
Samford,Campbell,9
Samford,Rensselaer Polytech,13
Samford,Anderson,13
Samford,Messiah,10
Samford,North Carolina-Asheville,11
Berry,Florida Tech,5
Berry,Anderson,11
Berry,High Point,12
Berry,Navy,13
Berry,Xavier,13
Berry,Campbell,13
Berry,Central Arkansas,15
Berry,Troy,10
Berry,Georgia Southern,14
Berry,Miami,15
Berry,Columbus State,13
High Point,Xavier,13
High Point,Berry,13
High Point,Navy,7
High Point,Florida Tech,13
High Point,Oberlin,7
High Point,Anderson,11
High Point,Boston College,10
High Point,Central Florida,14
High Point,Northwestern,9
High Point,Embry-Riddle Florida,10
High Point,Florida State,6
High Point,Virginia,11
High Point,South Carolina,11
High Point,James Madison,9
High Point,Wake Forest,12
High Point,Maryland,11
Union Tennessee,Georgia Tech,13
Union Tennessee,Illinois,0
Union Tennessee,Belmont,8
Union Tennessee,Indiana,10
Union Tennessee,Alabama-Huntsville,15
Union Tennessee,Alabama,10
Union Tennessee,Middle Tennessee State,10
Union Tennessee,Vanderbilt University,13
Union Tennessee,Vanderbilt,3
Belmont,Georgia Tech,14
Belmont,Union Tennessee,13
Belmont,Alabama-Huntsville,12
Belmont,Truman State,4
Belmont,Middle Tennessee State,8
Belmont,Vanderbilt University,13
Belmont,Vanderbilt,7
Alabama,Indiana,8
Alabama,Alabama-Huntsville,15
Alabama,Truman State,0
Alabama,Georgia Tech,5
Alabama,Union Tennessee,13
Alabama,Wisconsin-Whitewater,13
Alabama,Texas Tech,13
Alabama,LSU,10
Alabama,Mississippi,13
Alabama,Alabama-Birmingham,13
Alabama,Texas State,12
Alabama,Notre Dame,9
Alabama,North Carolina-Charlotte,12
Alabama,Carnegie Mellon,10
Alabama,North Carolina State,7
Alabama,North Carolina,7
Alabama,Ohio State,11
Alabama,Maryland,15
Alabama,Kennesaw State,12
Alabama,Illinois State,7
Alabama,Kentucky,15
Alabama,Vanderbilt,14
Alabama,Cincinnati,10
Alabama,Tennessee,12
Alabama,Mississippi State,13
Alabama,Central Florida,10
Alabama,Tulane,10
Alabama,Harvard,9
Truman State,Alabama-Huntsville,13
Truman State,Indiana,13
Truman State,Alabama,15
Truman State,Illinois,13
Truman State,Belmont,14
Truman State,Olivet Nazarene,13
Truman State,Carthage College,13
Truman State,North Park,13
Truman State,Purdue,13
Truman State,Marquette,9
Truman State,Winona State,13
Truman State,Wheaton Illinois,13
Alabama-Huntsville,Truman State,5
Alabama-Huntsville,Alabama,10
Alabama-Huntsville,Indiana,6
Alabama-Huntsville,Belmont,11
Alabama-Huntsville,Union Tennessee,0
Alabama-Huntsville,Texas-Dallas,7
Alabama-Huntsville,South Carolina,10
Alabama-Huntsville,Cornell,11
Alabama-Huntsville,Cincinnati,9
Alabama-Huntsville,Harvard,9
Alabama-Huntsville,Virginia Tech,9
Alabama-Huntsville,Wisconsin,7
Alabama-Huntsville,Rutgers,15
Alabama-Huntsville,Oklahoma,13
Alabama-Huntsville,Illinois,7
Alabama-Huntsville,LSU,1
Alabama-Huntsville,Kentucky,5
Alabama-Huntsville,Illinois State,14
Alabama-Huntsville,Vanderbilt,9
Alabama-Huntsville,Auburn,10
Alabama-Huntsville,Georgia Southern,13
Alabama-Huntsville,Notre Dame,13
Alabama-Huntsville,Tennessee,15
Alabama-Huntsville,Florida State,8
Humboldt State,Oregon State,8
Humboldt State,Lewis & Clark College,8
Humboldt State,Washington,13
Humboldt State,Portland State,13
Humboldt State,Lewis & Clark,15
Humboldt State,Utah State,13
Humboldt State,Whitworth,8
Humboldt State,UCLA,4
Humboldt State,Whitman,5
Humboldt State,Carleton College-GoP,3
Lewis & Clark College,Washington,13
Lewis & Clark College,Humboldt State,13
Lewis & Clark College,Oregon State,4
Lewis & Clark College,Whitman,5
Lewis & Clark College,Nevada-Reno,11
Lewis & Clark College,Puget Sound,15
Nevada-Reno,Oregon State,8
Nevada-Reno,Washington,13
Nevada-Reno,Whitman,3
Nevada-Reno,Lewis & Clark College,15
Nevada-Reno,Washington State,15
Nevada-Reno,Air Force,6
Nevada-Reno,Occidental,11
Nevada-Reno,Sonoma State,13
Nevada-Reno,Stanford,6
Nevada-Reno,Carleton College-GoP,8
Nevada-Reno,Southern California,1
Nevada-Reno,Arizona,4
Nevada-Reno,Colorado-Denver,13
Nevada-Reno,Utah State,5
Nevada-Reno,Utah,12
Portland State,Gonzaga,4
Portland State,Puget Sound,6
Portland State,Lewis & Clark,13
Portland State,Humboldt State,9
Portland State,Washington,15
Portland State,Western Washington,15
Portland State,Whitworth,6
Portland State,Boise State,13
Portland State,Western Washington University,8
Portland State,Idaho,15
Illinois State,South Carolina,10
Illinois State,Boston College,13
Illinois State,Oklahoma,9
Illinois State,Central Florida,7
Illinois State,Texas-Dallas,8
Illinois State,Kansas,10
Illinois State,Wisconsin,8
Illinois State,Rutgers,9
Illinois State,Florida State,12
Illinois State,Cincinnati,8
Illinois State,Iowa State,3
Illinois State,Washington University,6
Illinois State,Arkansas,6
Illinois State,Purdue,3
Illinois State,Indiana,5
Illinois State,Michigan State,9
Illinois State,Wisconsin-Platteville,5
Illinois State,Illinois,12
Illinois State,Wisconsin-Milwaukee,5
Illinois State,Northern Illinois,10
Illinois State,Wisconsin-Whitewater,6
Illinois State,Valparaiso,7
Illinois State,Marquette,9
Illinois State,Loyola-Chicago,10
Illinois State,Illinois-Chicago,11
Illinois State,Carthage College,13
Illinois State,Kennesaw State,11
Illinois State,Auburn,5
Illinois State,Alabama,9
Illinois State,Alabama-Huntsville,12
Illinois State,Kentucky,9
Illinois State,Mississippi,12
Illinois State,Southern Mississippi,10
Illinois State,Vanderbilt,15
Illinois State,Georgia State,3
Central Florida,Tufts,13
Central Florida,Texas,12
Central Florida,Virginia Tech,13
Central Florida,Illinois State,11
Central Florida,Carleton College-CUT,13
Central Florida,Pittsburgh,7
Central Florida,High Point,8
Central Florida,Florida Gulf Coast,9
Central Florida,South Florida,13
Central Florida,Florida,7
Central Florida,Stetson,12
Central Florida,North Florida,3
Central Florida,Brown,9
Central Florida,Texas-Dallas,12
Central Florida,Boston College,4
Central Florida,Notre Dame,12
Central Florida,Georgia Southern,13
Central Florida,Auburn,15
Central Florida,Florida State,15
Central Florida,Alabama,15
Cornell,Kansas,6
Cornell,Cincinnati,13
Cornell,Alabama-Huntsville,7
Cornell,Brown,7
Cornell,Michigan,0
Cornell,Florida,13
Cornell,Temple,7
Cornell,Boston College,12
Cornell,Virginia Tech,6
Cornell,Maryland,9
Cornell,William & Mary,6
Cornell,Wake Forest,9
Cornell,Virginia,13
Cornell,SUNY-Binghamton,3
Cornell,SUNY-Stony Brook,2
Cornell,Rowan,6
Cornell,Hofstra,4
Cornell,Columbia,4
Cornell,Marist,5
Cornell,Tufts,8
Cornell,NYU,0
Cornell,Drexel,10
Cornell,George Mason,13
Cornell,Georgetown,10
Cornell,Delaware,9
Cornell,Susquehanna,4
Cornell,Saint Joseph's,8
Cornell,Rhode Island,15
Cornell,Rensselaer Polytech,13
Boston College,Michigan,9
Boston College,Illinois State,12
Boston College,Temple,7
Boston College,Florida State,7
Boston College,Virginia Tech,7
Boston College,Emory,8
Boston College,High Point,9
Boston College,Florida,6
Boston College,Stetson,13
Boston College,North Florida,8
Boston College,South Florida,14
Boston College,Florida Gulf Coast,13
Boston College,Cincinnati,3
Boston College,Cornell,11
Boston College,Embry-Riddle Florida,6
Boston College,Central Florida,11
Boston College,Worcester Polytech,13
Boston College,Hartford,11
Boston College,Columbia,13
Boston College,Yale,11
Boston College,Northeastern,12
Boston College,Connecticut,7
Boston College,Wentworth,13
Boston College,Tufts,10
Boston College,SUNY-Oneonta,8
Boston College,Rutgers,13
Florida Gulf Coast,Embry-Riddle Florida,13
Florida Gulf Coast,Florida State,3
Florida Gulf Coast,Central Florida,11
Florida Gulf Coast,Florida Tech,13
Florida Gulf Coast,Northwestern,10
Florida Gulf Coast,Boston College,4
Florida Gulf Coast,North Florida,9
Embry-Riddle Florida,Florida Gulf Coast,9
Embry-Riddle Florida,South Florida,13
Embry-Riddle Florida,Florida,5
Embry-Riddle Florida,High Point,12
Embry-Riddle Florida,Stetson,13
Embry-Riddle Florida,North Florida,6
Embry-Riddle Florida,Boston College,15
Stetson,Florida Tech,14
Stetson,Boston College,6
Stetson,Florida State,7
Stetson,Central Florida,11
Stetson,Embry-Riddle Florida,1
Stetson,Northwestern,4
Stetson,South Florida,12
SUNY-Geneseo,Rochester,13
SUNY-Geneseo,Bowdoin,6
SUNY-Geneseo,Jefferson,11
SUNY-Geneseo,Kenyon,13
SUNY-Geneseo,Brandeis,9
SUNY-Geneseo,Bentley,9
SUNY-Geneseo,Haverford,13
SUNY-Geneseo,Delaware,13
SUNY-Geneseo,Princeton,13
SUNY-Geneseo,James Madison,10
SUNY-Geneseo,Maryland,7
SUNY-Geneseo,Connecticut,12
SUNY-Geneseo,Temple,7
Bryant University,Fairfield,13
Bryant University,Penn State,13
Bryant University,Stevens Tech,13
Bryant University,Salisbury,13
Bryant University,Slippery Rock,13
Bryant University,West Virginia,13
Fairfield,Bryant University,3
Fairfield,Stevens Tech,5
Fairfield,Penn State,5
Fairfield,Dickinson,5
Fairfield,Temple,10
West Virginia,Navy,0
West Virginia,College of New Jersey,7
West Virginia,Dickinson,9
West Virginia,Bryant University,2
West Virginia,Princeton,10
West Virginia,Case Western Reserve,11
West Virginia,Dayton,5
West Virginia,American,5
West Virginia,SUNY-Buffalo,12
Dickinson,College of New Jersey,13
Dickinson,Navy,12
Dickinson,West Virginia,10
Dickinson,Salisbury,7
Dickinson,Fairfield,12
Dickinson,Slippery Rock,15
Dickinson,Skidmore,10
Dickinson,Boston University,4
Dickinson,Army,1
Dickinson,Rhode Island,6
Dickinson,Wentworth,9
Dickinson,Vermont,13
Sacred Heart,Salisbury,4
Sacred Heart,Princeton,4
Sacred Heart,Lancaster Bible,8
Sacred Heart,College of New Jersey,6
Sacred Heart,Lehigh,15
Sacred Heart,University of Massachusetts Amherst,2
Sacred Heart,Massachusetts,4
Sacred Heart,Southern Connecticut State,4
Sacred Heart,Stonehill,2
Sacred Heart,Yale,4
Lancaster Bible,Princeton,5
Lancaster Bible,Salisbury,2
Lancaster Bible,Sacred Heart,9
Lancaster Bible,Temple,3
Lancaster Bible,Susquehanna,0
Lancaster Bible,American,3
Lancaster Bible,SUNY Oneonta,7
Lancaster Bible,Delaware,1
Lancaster Bible,Maryland-Baltimore County,4
Lancaster Bible,St Mary's Maryland,8
Lancaster Bible,Towson,6
Princeton,Lancaster Bible,13
Princeton,Sacred Heart,11
Princeton,Salisbury,7
Princeton,West Virginia,9
Princeton,Penn State,5
Princeton,Lehigh,13
Princeton,Towson,11
Princeton,Shippensburg,11
Princeton,Maryland-Baltimore County,13
Princeton,Drexel University,10
Princeton,Brandeis,9
Princeton,Rutgers,10
Princeton,RIT,9
Princeton,Delaware,12
Princeton,James Madison,10
Princeton,SUNY-Geneseo,10
Princeton,Michigan,6
Princeton,East Carolina,13
Princeton,SUNY-Buffalo,14
Susquehanna,Temple,9
Susquehanna,Slippery Rock,5
Susquehanna,Lehigh,7
Susquehanna,Penn State,10
Susquehanna,Lancaster Bible,15
Susquehanna,Cornell,9
Susquehanna,Saint Joseph's,11
Susquehanna,Vermont,2
Susquehanna,Rensselaer Polytech,4
Susquehanna,Skidmore,6
Slippery Rock,Lehigh,13
Slippery Rock,Susquehanna,13
Slippery Rock,Temple,13
Slippery Rock,Bryant University,2
Slippery Rock,Navy,14
Slippery Rock,Penn State,7
Slippery Rock,Dickinson,0
Washington University,Illinois,5
Washington University,Tulane,2
Washington University,John Brown,6
Washington University,Illinois State,7
Washington University,Arkansas,6
Washington University,Arizona State,6
Washington University,Wisconsin-Milwaukee,13
Washington University,Missouri State,7
Washington University,Wisconsin,6
Washington University,Purdue,7
Washington University,Michigan State,7
Washington University,Stanford,9
Washington University,Colorado School of Mines,11
Washington University,Cal Poly-Pomona,10
Washington University,California,3
Tulane,Marquette,6
Tulane,Washington University,7
Tulane,Maryland,4
Tulane,Massachusetts,2
Tulane,Clemson,9
Tulane,Penn State,11
Tulane,Virginia,9
Tulane,Carnegie Mellon,11
Tulane,Georgia State,13
Tulane,Harvard,12
Tulane,Florida State,4
Tulane,Tennessee,7
Tulane,Alabama,12
Indiana Pennsylvania,Kent State,6
Indiana Pennsylvania,Pittsburgh,1
Indiana Pennsylvania,Akron,6
Indiana Pennsylvania,Carnegie Mellon,7
Akron,Kent State,10
Akron,Indiana Pennsylvania,13
Akron,Pittsburgh,4
Franklin & Marshall,New Jersey Tech,6
Franklin & Marshall,Catholic,4
Franklin & Marshall,Haverford,0
Franklin & Marshall,Villanova,0
New Jersey Tech,Franklin & Marshall,12
New Jersey Tech,Villanova,3
New Jersey Tech,Catholic,3
New Jersey Tech,Haverford,0
New Jersey Tech,Muhlenberg,0
Haverford,Villanova,3
Haverford,Franklin & Marshall,13
Haverford,New Jersey Tech,13
Haverford,Pennsylvania,5
Haverford,Jefferson,8
Haverford,Kenyon,13
Haverford,Bowdoin,3
Haverford,Franciscan,10
Haverford,SUNY-Geneseo,7
Haverford,Army,15
Catholic,Franklin & Marshall,13
Catholic,New Jersey Tech,13
Catholic,Villanova,7
Catholic,Swarthmore,0
Catholic,Franciscan,9
Catholic,Brandeis,6
Catholic,Bentley,6
Catholic,Muhlenberg,11
Catholic,Kenyon,15
Swarthmore,Pennsylvania,5
Swarthmore,Millersville,13
Swarthmore,Muhlenberg,10
Swarthmore,West Chester,10
Swarthmore,Catholic,15
Swarthmore,Bates College,8
Swarthmore,Army,11
Swarthmore,Bentley,9
Swarthmore,Kenyon,13
Swarthmore,Jefferson,11
Millersville,Muhlenberg,8
Millersville,Swarthmore,3
Millersville,Pennsylvania,3
Millersville,Jefferson,7
Millersville,Villanova,8
Millersville,West Chester,15
Millersville,Maryland-Baltimore County,3
Muhlenberg,Millersville,10
Muhlenberg,Pennsylvania,3
Muhlenberg,Swarthmore,8
Muhlenberg,Villanova,11
Muhlenberg,New Jersey Tech,15
Muhlenberg,Army,6
Muhlenberg,Bates College,6
Muhlenberg,Catholic,6
Muhlenberg,Kenyon,13
Muhlenberg,Jefferson,11
West Chester,Jefferson,13
West Chester,Villanova,13
West Chester,Delaware,8
West Chester,Swarthmore,8
West Chester,Maryland-Baltimore County,1
West Chester,Millersville,9
West Chester,East Carolina,9
West Chester,RIT,10
West Chester,Virginia Commonwealth,10
West Chester,Christopher Newport,11
West Chester,Brandeis,8
West Chester,Rutgers,6
West Chester,Drexel University,6
Jefferson,West Chester,7
Jefferson,Delaware,1
Jefferson,Villanova,1
Jefferson,Millersville,3
Jefferson,Kenyon,5
Jefferson,Haverford,4
Jefferson,SUNY-Geneseo,5
Jefferson,Bowdoin,2
Jefferson,Muhlenberg,6
Jefferson,Swarthmore,8
Delaware,Villanova,7
Delaware,Jefferson,12
Delaware,West Chester,9
Delaware,Pennsylvania,10
Delaware,Ohio,6
Delaware,Rhode Island,8
Delaware,North Carolina State,13
Delaware,University of Pittsburgh,3
Delaware,Campbell,13
Delaware,New Hampshire,6
Delaware,James Madison,7
Delaware,Princeton,13
Delaware,SUNY-Geneseo,10
Delaware,Michigan,1
Delaware,Virginia Tech,8
Delaware,Cornell,15
Delaware,SUNY Oneonta,13
Delaware,American,9
Delaware,Lancaster Bible,11
Delaware,SUNY-Oneonta,4
Delaware,Maryland-Baltimore County,13
Delaware,St Mary's Maryland,15
Wake Forest,James Madison,10
Wake Forest,South Carolina,6
Wake Forest,Virginia,8
Wake Forest,High Point,11
Wake Forest,Cornell,12
Wake Forest,William & Mary,12
Wake Forest,American,11
Wake Forest,North Carolina,0
Wake Forest,Liberty,1
Wake Forest,Shippensburg,7
Wake Forest,Christopher Newport,7
Wisconsin-Whitewater,Toledo,13
Wisconsin-Whitewater,Wisconsin-Milwaukee,11
Wisconsin-Whitewater,Michigan State,11
Wisconsin-Whitewater,Wisconsin,8
Wisconsin-Whitewater,Grand Valley State,13
Wisconsin-Whitewater,Michigan,11
Wisconsin-Whitewater,Alabama,6
Wisconsin-Whitewater,Texas Tech,10
Wisconsin-Whitewater,Texas State,11
Wisconsin-Whitewater,Mississippi State,4
Wisconsin-Whitewater,Sul Ross State,14
Wisconsin-Whitewater,North Florida,13
Wisconsin-Whitewater,Marquette,13
Wisconsin-Whitewater,Illinois State,10
Wisconsin-Whitewater,Valparaiso,11
Wisconsin-Whitewater,Northern Illinois,11
Wisconsin-Whitewater,Winona State,11
Wisconsin-Whitewater,Olivet Nazarene,13
Wisconsin-Whitewater,Wheaton Illinois,10
Michigan State,Toledo,10
Michigan State,Wisconsin-Whitewater,8
Michigan State,Wisconsin,0
Michigan State,Wisconsin-Milwaukee,6
Michigan State,Wisconsin-Platteville,2
Michigan State,Illinois State,10
Michigan State,Purdue,6
Michigan State,Indiana,6
Michigan State,DePaul,7
Michigan State,Washington University,6
Michigan State,California,4
Michigan State,Southern California,8
Michigan State,Arizona,5
Michigan State,Washington,5
Michigan State,California-Santa Cruz,11
Michigan State,Connecticut,11
Loyola-Chicago,Michigan,11
Loyola-Chicago,Northern Iowa,13
Loyola-Chicago,DePaul,6
Loyola-Chicago,Grand Valley State,7
Loyola-Chicago,Wisconsin-Platteville,6
Loyola-Chicago,Missouri State,15
Loyola-Chicago,Toledo,15
Loyola-Chicago,Coe,13
Loyola-Chicago,Marquette,9
Loyola-Chicago,Milwaukee School of Engineering,13
Loyola-Chicago,Winona State,8
Loyola-Chicago,Wheaton Illinois,9
Loyola-Chicago,Illinois State,8
Loyola-Chicago,North Park,9
DePaul,Northern Iowa,9
DePaul,Michigan,9
DePaul,Grand Valley State,10
DePaul,Loyola-Chicago,4
DePaul,Michigan State,6
DePaul,Missouri State,5
DePaul,Toledo,15
